nb_series;cruncher_v2;cruncher_v3;RJDemetra;rjd3x13
58;5.85199999999895;9.02599999999984;7.53399999999965;2.3070000000007
76;4.5;3.77000000000044;11.027;3.57999999999993
99;4.81800000000112;3.88899999999921;13.9940000000006;3.99300000000039
93;5.32100000000173;4.23299999999836;14.7559999999994;3.96099999999933
90;4.503999999999;4.878999999999;13.0739999999987;4.08900000000176
21;3.10799999999836;2.22699999999895;3.4330000000009;1.13999999999942
79;4.58100000000013;4.58899999999994;13.262999999999;5.05000000000109
77;4.23399999999856;5.01299999999901;12.6769999999997;4.20399999999972
54;3.54800000000068;3.60800000000017;8.52499999999964;2.09699999999975
83;4.96900000000096;4.50400000000081;12.8140000000003;3.20700000000033
47;4.04699999999866;4.04399999999987;7.59900000000016;2.02700000000004
96;4.75299999999879;4.98400000000038;12.982;5.77899999999863
59;4.18700000000172;3.36000000000058;7.80899999999929;3.07200000000012
20;2.89900000000125;2.95699999999852;3.14300000000003;1.07900000000154
31;3.11800000000039;2.55799999999908;4.71500000000015;1.74200000000019
60;3.72999999999956;4.02400000000125;8.50900000000001;4.30299999999988
69;4.72400000000016;5.15999999999985;10.014000000001;3.26499999999942
18;2.96799999999894;2.4380000000001;3.3799999999992;0.796999999998661
85;5.17699999999968;4.15999999999985;12.8549999999996;4.1260000000002
84;4.71800000000076;4.22899999999936;13.264000000001;4.68499999999949
70;4.5619999999999;3.52800000000025;11.4850000000006;2.90200000000004
71;4.4989999999998;4.16699999999946;9.78900000000067;2.98600000000079
44;4.77399999999943;3.64699999999903;6.25900000000001;1.79200000000128
94;5.07099999999991;4.00199999999859;14.232;4.01199999999881
63;3.64600000000064;2.96199999999953;8.43299999999908;2.40400000000045
90;5.03099999999904;4.18100000000049;12.5429999999997;4.46600000000035
65;3.94200000000092;3.41400000000067;9.83200000000033;3.56899999999951
82;5.13600000000042;4.01800000000003;12.8960000000006;4.57300000000032
86;5.375;4.07699999999932;12.6800000000003;4.38900000000103
94;4.85599999999977;4.49099999999999;15.9129999999986;4.23800000000119
53;4.19499999999971;3.55199999999968;7.51800000000003;2.66600000000108
57;4.28600000000006;4.14600000000064;7.37299999999959;3.17400000000089
11;2.18899999999849;1.73500000000058;2.04600000000028;0.587999999999738
82;4.42100000000028;4.33299999999872;12.130000000001;3.42199999999866
60;4.32999999999993;5.01300000000083;9.3030000000017;3.22299999999996
60;4.3179999999993;3.57200000000012;8.82600000000093;2.57200000000012
19;2.63800000000083;3.02700000000004;3.37700000000041;1.24300000000039
49;4.03899999999885;3.46699999999873;6.53700000000026;2.76899999999841
24;2.69499999999971;2.48700000000099;3.70399999999972;0.968999999999141
32;3.41700000000128;3.63800000000083;5.14999999999964;1.80600000000049
15;2.65300000000025;2.5619999999999;2.39600000000064;0.674000000000888
46;4.63299999999981;3.84599999999955;7.76800000000003;3.09499999999935
79;4.27299999999923;4.31100000000151;12.6500000000015;5.10000000000036
39;3.71099999999933;3.1780000000017;5.0669999999991;2.2489999999998
71;4.6260000000002;3.75900000000001;13.1110000000008;4.01599999999962
100;5.07600000000093;5.03600000000006;14.9899999999998;5.8760000000002
